raceId,year,round,circuitId,month,dayofweek,constructorId,points_x,grid,position_x,positionOrder,points_y,fastestLap,fastestLapTime,fastestLapSpeed,standings_points,standings_position,season_wins,nationality,position_y,q1,q2,q3,sprint_grid,sprint_position,sprint_points,target
2,2009,2,2,4,6,5,0.0,15,10,10,0.0,17,99.24199999999999,201.072,3.0,6,0,Italian,17,95.807,95.431,87.03225,9,11,0.0,0
2,2009,2,2,4,6,5,0.0,20,16,16,0.0,16,98.938,201.689,3.0,6,0,Italian,17,95.807,95.431,87.03225,9,11,0.0,0
2,2009,2,2,4,6,4,0.0,9,11,11,0.0,17,99.006,201.551,4.0,4,0,French,13,95.484,94.706,97.65899999999999,9,11,0.0,0
2,2009,2,2,4,6,4,0.0,17,13,13,0.0,18,99.268,201.019,4.0,4,0,French,13,95.484,94.706,97.65899999999999,9,11,0.0,0
2,2009,2,2,4,6,10,0.0,19,17,17,0.0,17,99.464,200.623,0.0,9,0,Indian,18,95.92949999999999,87.216,87.03225,9,11,0.0,0
2,2009,2,2,4,6,10,0.0,18,18,18,0.0,16,99.407,200.738,0.0,9,0,Indian,18,95.92949999999999,87.216,87.03225,9,11,0.0,0
3,2009,3,17,4,6,9,18.0,1,1,1,10.0,42,112.62700000000001,174.235,19.5,2,1,Austrian,2,96.158,95.1515,96.325,9,11,0.0,0
3,2009,3,17,4,6,9,18.0,3,2,2,8.0,42,112.97999999999999,173.69,19.5,2,1,Austrian,2,96.158,95.1515,96.325,9,11,0.0,0
3,2009,3,17,4,6,23,11.0,5,3,3,6.0,44,113.54599999999999,172.825,36.0,1,2,British,4,95.61699999999999,95.5295,96.51249999999999,9,11,0.0,0
3,2009,3,17,4,6,23,11.0,4,4,4,5.0,42,112.592,174.289,36.0,1,2,British,4,95.61699999999999,95.5295,96.51249999999999,9,11,0.0,0
3,2009,3,17,4,6,1,7.0,12,5,5,4.0,41,114.51599999999999,171.361,8.0,4,0,British,10,96.21100000000001,95.886,98.595,9,11,0.0,0
3,2009,3,17,4,6,1,7.0,9,6,6,3.0,39,114.66499999999999,171.138,8.0,4,0,British,10,96.21100000000001,95.886,98.595,9,11,0.0,0
3,2009,3,17,4,6,7,2.0,19,7,7,2.0,42,112.703,174.117,18.5,3,0,Japanese,10,96.336,95.8555,96.83500000000001,9,11,0.0,0
3,2009,3,17,4,6,7,2.0,6,40,20,0.0,14,120.33,163.081,18.5,3,0,Japanese,10,96.336,95.8555,96.83500000000001,9,11,0.0,0
3,2009,3,17,4,6,5,1.0,10,8,8,1.0,42,114.59,171.25,4.0,7,0,Italian,13,96.595,95.965,99.321,9,11,0.0,0
3,2009,3,17,4,6,5,1.0,15,11,11,0.0,43,113.47399999999999,172.934,4.0,7,0,Italian,13,96.595,95.965,99.321,9,11,0.0,0
3,2009,3,17,4,6,4,0.0,2,9,9,0.0,38,114.481,171.413,4.0,6,0,French,9,96.6755,95.803,96.381,9,11,0.0,0
3,2009,3,17,4,6,4,0.0,16,16,16,0.0,42,115.535,169.849,4.0,6,0,French,9,96.6755,95.803,96.381,9,11,0.0,0
3,2009,3,17,4,6,6,0.0,8,10,10,0.0,38,115.396,170.054,0.0,9,0,Italian,10,96.1575,95.9445,98.089,9,11,0.0,0
3,2009,3,17,4,6,6,0.0,13,40,19,0.0,16,116.48400000000001,168.466,0.0,9,0,Italian,10,96.1575,95.9445,98.089,9,11,0.0,0
3,2009,3,17,4,6,2,0.0,11,12,12,0.0,40,114.158,171.898,4.0,5,0,German,14,96.7455,95.975,87.03225,9,11,0.0,0
3,2009,3,17,4,6,2,0.0,17,13,13,0.0,44,115.35,170.122,4.0,5,0,German,14,96.7455,95.975,87.03225,9,11,0.0,0
3,2009,3,17,4,6,10,0.0,20,14,14,0.0,37,116.239,168.821,0.0,10,0,Indian,19,97.6705,87.216,87.03225,9,11,0.0,0
3,2009,3,17,4,6,10,0.0,18,17,17,0.0,41,114.777,170.971,0.0,10,0,Indian,19,97.6705,87.216,87.03225,9,11,0.0,0
3,2009,3,17,4,6,3,0.0,7,15,15,0.0,55,114.243,171.77,3.5,8,0,British,11,96.307,96.001,97.39699999999999,9,11,0.0,0
3,2009,3,17,4,6,3,0.0,14,40,18,0.0,38,116.167,168.925,3.5,8,0,British,11,96.307,96.001,97.39699999999999,9,11,0.0,0
4,2009,4,3,4,6,23,14.0,4,1,1,10.0,11,94.588,205.979,50.0,1,3,British,5,93.047,92.842,94.14150000000001,9,11,0.0,0
4,2009,4,3,4,6,23,14.0,6,5,5,4.0,25,94.90100000000001,205.3,50.0,1,3,British,5,93.047,92.842,94.14150000000001,9,11,0.0,0
4,2009,4,3,4,6,9,8.0,3,2,2,8.0,16,94.756,205.614,27.5,2,1,Austrian,11,93.35900000000001,92.47399999999999,94.015,9,11,0.0,0
4,2009,4,3,4,6,9,8.0,18,11,11,0.0,50,95.16499999999999,204.73,27.5,2,1,Austrian,11,93.35900000000001,92.47399999999999,94.015,9,11,0.0,0
4,2009,4,3,4,6,7,8.0,1,3,3,6.0,10,94.556,206.049,26.5,3,0,Japanese,1,92.982,92.642,93.5715,9,11,0.0,0
4,2009,4,3,4,6,7,8.0,2,7,7,2.0,6,94.574,206.01,26.5,3,0,Japanese,1,92.982,92.642,93.5715,9,11,0.0,0
4,2009,4,3,4,6,1,5.0,5,4,4,5.0,13,94.91499999999999,205.269,13.0,4,0,British,8,93.16499999999999,93.0595,94.196,9,11,0.0,0
4,2009,4,3,4,6,1,5.0,11,12,12,0.0,54,95.52000000000001,203.969,13.0,4,0,British,8,93.16499999999999,93.0595,94.196,9,11,0.0,0
4,2009,4,3,4,6,6,3.0,10,6,6,3.0,42,95.49799999999999,204.016,3.0,9,0,Italian,9,93.207,92.9205,95.09899999999999,9,11,0.0,0
4,2009,4,3,4,6,6,3.0,8,14,14,0.0,41,95.065,204.946,3.0,9,0,Italian,9,93.207,92.9205,95.09899999999999,9,11,0.0,0
4,2009,4,3,4,6,4,1.0,7,8,8,1.0,29,95.72200000000001,203.539,5.0,5,0,French,11,93.6175,93.4005,94.578,9,11,0.0,0
4,2009,4,3,4,6,4,1.0,15,10,10,0.0,37,95.441,204.138,5.0,5,0,French,11,93.6175,93.4005,94.578,9,11,0.0,0
4,2009,4,3,4,6,3,0.0,9,9,9,0.0,37,95.816,203.339,3.5,8,0,British,10,93.4465,93.257,95.134,9,11,0.0,0
4,2009,4,3,4,6,3,0.0,12,40,20,0.0,39,96.15299999999999,202.627,3.5,8,0,British,10,93.4465,93.257,95.134,9,11,0.0,0
4,2009,4,3,4,6,5,0.0,20,13,13,0.0,30,95.41,204.205,4.0,7,0,Italian,18,93.95599999999999,87.216,87.03225,9,11,0.0,0
4,2009,4,3,4,6,5,0.0,16,17,17,0.0,38,96.473,201.954,4.0,7,0,Italian,18,93.95599999999999,87.216,87.03225,9,11,0.0,0
4,2009,4,3,4,6,10,0.0,17,15,15,0.0,9,96.376,202.158,0.0,10,0,Indian,17,93.816,87.216,87.03225,9,11,0.0,0
4,2009,4,3,4,6,10,0.0,19,16,16,0.0,28,96.219,202.488,0.0,10,0,Indian,17,93.816,87.216,87.03225,9,11,0.0,0
4,2009,4,3,4,6,2,0.0,13,18,18,0.0,50,95.706,203.573,4.0,6,0,German,13,93.436,93.52449999999999,87.03225,9,11,0.0,0
4,2009,4,3,4,6,2,0.0,14,19,19,0.0,52,95.924,203.11,4.0,6,0,German,13,93.436,93.52449999999999,87.03225,9,11,0.0,0
5,2009,5,4,5,6,23,18.0,1,1,1,10.0,17,82.899,202.149,68.0,1,4,British,2,80.7575,80.07300000000001,80.6445,9,11,0.0,0
5,2009,5,4,5,6,23,18.0,3,2,2,8.0,28,82.762,202.484,68.0,1,4,British,2,80.7575,80.07300000000001,80.6445,9,11,0.0,0
5,2009,5,4,5,6,9,11.0,5,3,3,6.0,18,83.112,201.631,38.5,2,1,Austrian,3,80.702,80.1135,80.8545,9,11,0.0,0
5,2009,5,4,5,6,9,11.0,2,4,4,5.0,41,83.09,201.684,38.5,2,1,Austrian,3,80.702,80.1135,80.8545,9,11,0.0,0
5,2009,5,4,5,6,4,4.0,8,5,5,4.0,14,83.42,200.887,9.0,5,0,French,10,81.15700000000001,80.5565,81.392,9,11,0.0,0
5,2009,5,4,5,6,4,4.0,12,12,12,0.0,41,84.286,198.823,9.0,5,0,French,10,81.15700000000001,80.5565,81.392,9,11,0.0,0
5,2009,5,4,5,6,6,3.0,4,6,6,3.0,14,83.089,201.687,6.0,7,0,Italian,10,80.8875,80.149,80.934,9,11,0.0,0
5,2009,5,4,5,6,6,3.0,16,40,15,0.0,16,84.49,198.342,6.0,7,0,Italian,10,80.8875,80.149,80.934,9,11,0.0,0
5,2009,5,4,5,6,2,2.0,13,7,7,2.0,29,83.878,199.79,6.0,6,0,German,11,81.013,80.542,82.685,9,11,0.0,0
5,2009,5,4,5,6,2,2.0,10,11,11,0.0,26,84.078,199.314,6.0,6,0,German,11,81.013,80.542,82.685,9,11,0.0,0
5,2009,5,4,5,6,3,1.0,9,8,8,1.0,24,83.621,200.404,4.5,8,0,British,10,80.7815,80.3935,82.55799999999999,9,11,0.0,0
5,2009,5,4,5,6,3,1.0,11,13,13,0.0,38,84.155,199.132,4.5,8,0,British,10,80.7815,80.3935,82.55799999999999,9,11,0.0,0
5,2009,5,4,5,6,1,0.0,14,9,9,0.0,29,83.839,199.883,13.0,4,0,British,16,81.333,80.805,87.03225,9,11,0.0,0
5,2009,5,4,5,6,1,0.0,18,40,16,0.0,6,88.719,188.888,13.0,4,0,British,16,81.333,80.805,87.03225,9,11,0.0,0
5,2009,5,4,5,6,7,0.0,6,10,10,0.0,44,84.134,199.182,26.5,3,0,Japanese,6,81.03299999999999,80.2635,81.2505,9,11,0.0,0
5,2009,5,4,5,6,7,0.0,7,40,17,0.0,0,90.2675,204.894,26.5,3,0,Japanese,6,81.03299999999999,80.2635,81.2505,9,11,0.0,0
5,2009,5,4,5,6,10,0.0,20,14,14,0.0,63,83.79599999999999,199.985,0.0,10,0,Indian,19,81.97300000000001,87.216,87.03225,9,11,0.0,0
5,2009,5,4,5,6,10,0.0,19,40,20,0.0,0,90.2675,204.894,0.0,10,0,Indian,19,81.97300000000001,87.216,87.03225,9,11,0.0,0
5,2009,5,4,5,6,5,0.0,15,40,18,0.0,0,90.2675,204.894,4.0,9,0,Italian,16,81.1665,81.06700000000001,87.03225,9,11,0.0,0
5,2009,5,4,5,6,5,0.0,17,40,19,0.0,0,90.2675,204.894,4.0,9,0,Italian,16,81.1665,81.06700000000001,87.03225,9,11,0.0,0
6,2009,6,6,5,6,23,18.0,1,1,1,10.0,49,75.19,159.914,86.0,1,5,British,2,75.3175,74.92250000000001,74.98949999999999,9,11,0.0,0
6,2009,6,6,5,6,23,18.0,3,2,2,8.0,46,75.685,158.868,86.0,1,5,British,2,75.3175,74.92250000000001,74.98949999999999,9,11,0.0,0
6,2009,6,6,5,6,6,11.0,2,3,3,6.0,47,75.382,159.507,17.0,4,0,Italian,3,75.543,74.7575,75.18199999999999,9,11,0.0,0
6,2009,6,6,5,6,6,11.0,5,4,4,5.0,50,75.154,159.991,17.0,4,0,Italian,3,75.543,74.7575,75.18199999999999,9,11,0.0,0
6,2009,6,6,5,6,9,4.0,8,5,5,4.0,45,75.321,159.636,42.5,2,1,Austrian,6,75.5875,74.852,75.462,9,11,0.0,0
6,2009,6,6,5,6,9,4.0,4,40,18,0.0,15,77.634,154.88,42.5,2,1,Austrian,6,75.5875,74.852,75.462,9,11,0.0,0
6,2009,6,6,5,6,3,3.0,6,6,6,3.0,48,75.772,158.686,7.5,7,0,British,8,75.512,75.2125,76.39949999999999,9,11,0.0,0
6,2009,6,6,5,6,3,3.0,10,15,15,0.0,73,75.792,158.644,7.5,7,0,British,8,75.512,75.2125,76.39949999999999,9,11,0.0,0
6,2009,6,6,5,6,4,2.0,9,7,7,2.0,64,75.371,159.53,11.0,6,0,French,10,75.9555,75.5185,76.009,9,11,0.0,0
6,2009,6,6,5,6,4,2.0,12,40,19,0.0,7,78.514,153.144,11.0,6,0,French,10,75.9555,75.5185,76.009,9,11,0.0,0
6,2009,6,6,5,6,5,1.0,14,8,8,1.0,47,76.178,157.84,5.0,9,0,Italian,12,75.977,76.057,87.03225,9,11,0.0,0
6,2009,6,6,5,6,5,1.0,11,40,20,0.0,7,78.582,153.012,5.0,9,0,Italian,12,75.977,76.057,87.03225,9,11,0.0,0
6,2009,6,6,5,6,10,0.0,13,9,9,0.0,74,76.419,157.343,0.0,10,0,Indian,14,76.1555,76.3455,87.03225,9,11,0.0,0
6,2009,6,6,5,6,10,0.0,15,14,14,0.0,66,76.245,157.702,0.0,10,0,Indian,14,76.1555,76.3455,87.03225,9,11,0.0,0
6,2009,6,6,5,6,7,0.0,20,10,10,0.0,72,76.066,158.073,26.5,3,0,Japanese,19,76.668,87.216,87.03225,9,11,0.0,0
6,2009,6,6,5,6,7,0.0,18,13,13,0.0,57,76.011,158.187,26.5,3,0,Japanese,19,76.668,87.216,87.03225,9,11,0.0,0
6,2009,6,6,5,6,2,0.0,16,11,11,0.0,49,76.268,157.654,6.0,8,0,German,17,76.33449999999999,87.216,87.03225,9,11,0.0,0
6,2009,6,6,5,6,2,0.0,17,40,17,0.0,25,77.55799999999999,155.032,6.0,8,0,German,17,76.33449999999999,87.216,87.03225,9,11,0.0,0
6,2009,6,6,5,6,1,0.0,19,12,12,0.0,65,75.706,158.824,13.0,5,0,British,11,75.87950000000001,74.809,75.516,9,11,0.0,0
6,2009,6,6,5,6,1,0.0,7,40,16,0.0,48,75.672,158.896,13.0,5,0,British,11,75.87950000000001,74.809,75.516,9,11,0.0,0
7,2009,7,5,6,6,23,10.0,2,1,1,10.0,40,87.57900000000001,219.422,96.0,1,6,British,2,87.363,87.32400000000001,88.5,9,11,0.0,0
7,2009,7,5,6,6,23,10.0,3,40,19,0.0,37,88.526,217.075,96.0,1,6,British,2,87.363,87.32400000000001,88.5,9,11,0.0,0
7,2009,7,5,6,6,9,14.0,4,2,2,8.0,42,87.809,218.847,56.5,2,1,Austrian,2,87.398,87.216,88.4645,9,11,0.0,0
7,2009,7,5,6,6,9,14.0,1,3,3,6.0,51,87.622,219.314,56.5,2,1,Austrian,2,87.398,87.216,88.4645,9,11,0.0,0
7,2009,7,5,6,6,7,6.0,5,4,4,5.0,40,87.868,218.7,32.5,3,0,Japanese,9,87.8445,87.495,88.666,9,11,0.0,0
7,2009,7,5,6,6,7,6.0,13,8,8,1.0,56,87.883,218.663,32.5,3,0,Japanese,9,87.8445,87.495,88.666,9,11,0.0,0
7,2009,7,5,6,6,3,4.0,9,5,5,4.0,36,88.22200000000001,217.823,11.5,6,0,British,10,87.604,87.52350000000001,89.191,9,11,0.0,0
7,2009,7,5,6,6,3,4.0,12,12,12,0.0,58,87.988,218.402,11.5,6,0,British,10,87.604,87.52350000000001,89.191,9,11,0.0,0
7,2009,7,5,6,6,6,3.0,7,6,6,3.0,41,88.176,217.936,20.0,4,0,Italian,6,87.532,87.368,88.8365,9,11,0.0,0
7,2009,7,5,6,6,6,3.0,6,9,9,0.0,58,88.061,218.221,20.0,4,0,Italian,6,87.532,87.368,88.8365,9,11,0.0,0
7,2009,7,5,6,6,2,2.0,10,7,7,2.0,58,88.008,218.352,8.0,8,0,German,10,87.7915,87.488,89.357,9,11,0.0,0
7,2009,7,5,6,6,2,2.0,11,11,11,0.0,43,88.214,217.842,8.0,8,0,German,10,87.7915,87.488,89.357,9,11,0.0,0
7,2009,7,5,6,6,4,0.0,8,10,10,0.0,57,88.389,217.411,11.0,7,0,French,12,88.285,87.473,89.075,9,11,0.0,0
7,2009,7,5,6,6,4,0.0,17,16,16,0.0,45,88.34,217.532,11.0,7,0,French,12,88.285,87.473,89.075,9,11,0.0,0
7,2009,7,5,6,6,1,0.0,16,13,13,0.0,53,88.562,216.986,13.0,5,0,British,15,88.2585,88.207,87.03225,9,11,0.0,0
7,2009,7,5,6,6,1,0.0,14,14,14,0.0,41,89.174,215.497,13.0,5,0,British,15,88.2585,88.207,87.03225,9,11,0.0,0
7,2009,7,5,6,6,5,0.0,18,15,15,0.0,57,88.624,216.835,5.0,9,0,Italian,19,88.813,87.216,87.03225,9,11,0.0,0
7,2009,7,5,6,6,5,0.0,20,18,18,0.0,53,89.02199999999999,215.865,5.0,9,0,Italian,19,88.813,87.216,87.03225,9,11,0.0,0
7,2009,7,5,6,6,10,0.0,15,17,17,0.0,55,89.19200000000001,215.454,0.0,10,0,Indian,17,88.4975,88.39099999999999,87.03225,9,11,0.0,0
7,2009,7,5,6,6,10,0.0,19,40,20,0.0,3,94.07,204.281,0.0,10,0,Indian,17,88.4975,88.39099999999999,87.03225,9,11,0.0,0
8,2009,8,9,6,6,9,18.0,1,1,1,10.0,16,80.735,229.238,74.5,2,2,Austrian,2,78.6795,78.164,79.6885,9,11,0.0,0
8,2009,8,9,6,6,9,18.0,3,2,2,8.0,57,80.91499999999999,228.728,74.5,2,2,Austrian,2,78.6795,78.164,79.6885,9,11,0.0,0
8,2009,8,9,6,6,23,9.0,2,3,3,6.0,18,81.429,227.285,105.0,1,6,British,4,79.14099999999999,78.499,80.07249999999999,9,11,0.0,0
8,2009,8,9,6,6,23,9.0,6,6,6,3.0,54,81.189,227.956,105.0,1,6,British,4,79.14099999999999,78.499,80.07249999999999,9,11,0.0,0
8,2009,8,9,6,6,6,6.0,11,4,4,5.0,22,81.509,227.062,26.0,4,0,Italian,10,79.07900000000001,78.7465,80.715,9,11,0.0,0
8,2009,8,9,6,6,6,6.0,9,8,8,1.0,14,81.656,226.653,26.0,4,0,Italian,10,79.07900000000001,78.7465,80.715,9,11,0.0,0
8,2009,8,9,6,6,3,4.0,7,5,5,4.0,17,81.054,228.336,15.5,5,0,British,6,78.879,78.583,80.2885,9,11,0.0,0
8,2009,8,9,6,6,3,4.0,5,11,11,0.0,14,81.845,226.129,15.5,5,0,British,6,78.879,78.583,80.2885,9,11,0.0,0
8,2009,8,9,6,6,7,2.0,4,7,7,2.0,17,81.806,226.237,34.5,3,0,Japanese,6,79.042,78.5155,80.29050000000001,9,11,0.0,0
8,2009,8,9,6,6,7,2.0,8,9,9,0.0,51,81.67099999999999,226.611,34.5,3,0,Japanese,6,79.042,78.5155,80.29050000000001,9,11,0.0,0
8,2009,8,9,6,6,10,0.0,16,10,10,0.0,20,81.81,226.226,0.0,10,0,Indian,17,79.85549999999999,87.216,87.03225,9,11,0.0,0
8,2009,8,9,6,6,10,0.0,20,17,17,0.0,50,83.475,221.714,0.0,10,0,Indian,17,79.85549999999999,87.216,87.03225,9,11,0.0,0
8,2009,8,9,6,6,4,0.0,14,12,12,0.0,25,82.505,224.32,11.0,7,0,French,12,79.361,79.0765,80.741,9,11,0.0,0
8,2009,8,9,6,6,4,0.0,10,14,14,0.0,36,81.852,226.11,11.0,7,0,French,12,79.361,79.0765,80.741,9,11,0.0,0
8,2009,8,9,6,6,2,0.0,12,13,13,0.0,41,82.182,225.202,8.0,8,0,German,13,79.6445,79.378,87.03225,9,11,0.0,0
8,2009,8,9,6,6,2,0.0,15,15,15,0.0,59,81.956,225.823,8.0,8,0,German,13,79.6445,79.378,87.03225,9,11,0.0,0
8,2009,8,9,6,6,1,0.0,18,16,16,0.0,24,82.576,224.128,13.0,6,0,British,16,79.8245,79.35300000000001,87.03225,9,11,0.0,0
8,2009,8,9,6,6,1,0.0,13,40,20,0.0,32,82.418,224.557,13.0,6,0,British,16,79.8245,79.35300000000001,87.03225,9,11,0.0,0
8,2009,8,9,6,6,5,0.0,19,18,18,0.0,24,82.711,223.762,5.0,9,0,Italian,18,80.06700000000001,87.216,87.03225,9,11,0.0,0
8,2009,8,9,6,6,5,0.0,17,40,19,0.0,26,82.46600000000001,224.427,5.0,9,0,Italian,18,80.06700000000001,87.216,87.03225,9,11,0.0,0
9,2009,9,20,7,6,9,18.0,1,1,1,10.0,37,94.003,197.151,92.5,2,3,Austrian,2,91.3435,98.77099999999999,92.35499999999999,9,11,0.0,0
9,2009,9,20,7,6,9,18.0,4,2,2,8.0,42,94.089,196.97,92.5,2,3,Austrian,2,91.3435,98.77099999999999,92.35499999999999,9,11,0.0,0
9,2009,9,20,7,6,6,6.0,8,3,3,6.0,53,94.458,196.201,32.0,4,0,Italian,8,91.7345,101.719,94.642,9,11,0.0,0
9,2009,9,20,7,6,6,6.0,9,40,19,0.0,4,96.08,192.889,32.0,4,0,Italian,8,91.7345,101.719,94.642,9,11,0.0,0
9,2009,9,20,7,6,3,5.0,15,4,4,5.0,50,94.40299999999999,196.315,20.5,5,0,British,14,91.741,102.6795,87.03225,9,11,0.0,0
9,2009,9,20,7,6,3,5.0,13,12,12,0.0,49,94.238,196.659,20.5,5,0,British,14,91.741,102.6795,87.03225,9,11,0.0,0
9,2009,9,20,7,6,23,7.0,3,5,5,4.0,53,94.25200000000001,196.63,112.0,1,6,British,2,91.525,96.7435,92.41499999999999,9,11,0.0,0
9,2009,9,20,7,6,23,7.0,2,6,6,3.0,54,94.676,195.749,112.0,1,6,British,2,91.525,96.7435,92.41499999999999,9,11,0.0,0
9,2009,9,20,7,6,4,2.0,12,7,7,2.0,49,93.36500000000001,198.498,13.0,7,0,French,11,91.715,99.0275,94.803,9,11,0.0,0
9,2009,9,20,7,6,4,2.0,10,13,13,0.0,46,94.876,195.337,13.0,7,0,French,11,91.715,99.0275,94.803,9,11,0.0,0
9,2009,9,20,7,6,1,1.0,6,8,8,1.0,59,95.524,194.011,14.0,6,0,British,5,91.67699999999999,99.9875,93.23750000000001,9,11,0.0,0
9,2009,9,20,7,6,1,1.0,5,18,18,0.0,46,95.36699999999999,194.331,14.0,6,0,British,5,91.67699999999999,99.9875,93.23750000000001,9,11,0.0,0
9,2009,9,20,7,6,7,0.0,20,9,9,0.0,40,95.369,194.327,34.5,3,0,Japanese,16,92.0915,102.771,87.03225,9,11,0.0,0
9,2009,9,20,7,6,7,0.0,14,17,17,0.0,52,93.654,197.885,34.5,3,0,Japanese,16,92.0915,102.771,87.03225,9,11,0.0,0
9,2009,9,20,7,6,2,0.0,11,10,10,0.0,42,94.559,195.991,8.0,8,0,German,13,91.9805,102.31,87.03225,9,11,0.0,0
